inventory_id,product_id,store_id,snapshot_date,qty_on_hand,qty_reserved,reorder_point,reorder_qty
7734,211,15,2025-03-01,118,13,80,92
7735,195,30,2025-02-01,196,1,22,143
7736,286,15,2025-02-01,331,5,31,197
7737,430,43,2024-09-01,60,21,31,239
7738,805,35,2024-04-01,307,22,61,87
7739,2,33,2024-01-01,381,35,11,272
7740,744,5,2024-04-01,300,8,65,198
7741,1076,13,2024-07-01,436,2,11,165
7742,759,4,2024-04-01,285,48,62,58
7743,954,11,2025-09-01,14,7,22,270
7744,1082,32,2025-10-01,127,17,20,70
7745,1169,43,2025-12-01,481,33,36,244
7746,971,20,2025-09-01,28,37,41,161
7747,550,20,2024-04-01,168,41,63,137
7748,983,10,2025-09-01,225,36,40,79
7749,1094,38,2025-07-01,414,20,78,169
7750,828,17,2025-05-01,129,10,62,91
7751,532,49,2024-06-01,192,20,51,166
7752,989,23,2025-09-01,141,39,74,121
7753,360,28,2024-08-01,435,31,67,251
7754,82,17,2025-09-01,206,42,79,141
7755,300,42,2025-02-01,9,49,60,236
7756,577,48,2024-07-01,465,19,61,267
7757,345,16,2025-02-01,24,24,74,159
7758,186,4,2025-09-01,346,0,67,87
7759,9,8,2025-03-01,275,43,46,156
7760,454,47,2025-09-01,416,30,11,202
7761,231,19,2025-04-01,159,47,72,212
7762,516,31,2025-11-01,384,22,33,131
7763,543,37,2024-03-01,364,3,35,250
7764,850,49,2025-01-01,181,5,63,52
7765,698,42,2025-01-01,421,25,35,164
7766,514,27,2025-05-01,151,50,54,79
7767,1005,20,2024-03-01,338,41,31,244
7768,320,50,2025-04-01,63,14,79,139
7769,1188,11,2024-08-01,475,23,71,282
7770,799,19,2024-08-01,159,5,13,198
7771,1103,43,2025-12-01,445,26,15,136
7772,634,29,2024-03-01,454,45,79,195
7773,413,44,2024-03-01,59,32,11,200
7774,888,11,2024-03-01,31,18,28,217
7775,301,20,2024-03-01,319,48,40,188
7776,1213,12,2024-05-01,96,33,31,218
7777,345,36,2025-10-01,323,30,64,165
7778,702,35,2025-03-01,230,2,62,81
7779,980,40,2024-02-01,137,16,43,132
7780,1169,46,2024-06-01,245,2,68,284
7781,183,41,2024-05-01,448,16,36,55
7782,32,27,2024-03-01,251,0,25,77
7783,1113,6,2025-09-01,304,38,74,72
7784,265,23,2024-06-01,312,3,65,109
7785,956,35,2025-06-01,385,27,27,296
7786,734,4,2024-02-01,131,15,55,133
7787,207,18,2025-06-01,256,37,74,280
7788,833,44,2024-03-01,84,23,34,132
7789,154,29,2024-02-01,293,23,28,223
7790,354,41,2025-09-01,309,13,47,222
7791,253,29,2025-12-01,438,2,26,248
7792,1010,27,2024-03-01,430,6,75,295
7793,38,8,2024-09-01,0,40,79,172
7794,1075,28,2025-11-01,89,30,50,99
7795,712,43,2024-11-01,453,50,36,101
7796,828,10,2025-10-01,248,22,14,182
7797,1047,20,2025-06-01,404,4,77,114
7798,32,48,2024-05-01,247,16,32,131
7799,876,15,2024-04-01,461,39,69,189
7800,737,23,2024-09-01,438,42,37,144
7801,667,46,2024-06-01,417,49,59,283
7802,521,12,2025-12-01,189,41,30,128
7803,162,42,2024-03-01,271,4,75,216
7804,97,37,2025-09-01,57,46,15,240
7805,54,23,2024-12-01,144,8,80,298
7806,541,4,2025-12-01,417,17,56,110
7807,240,30,2024-12-01,83,12,73,63
7808,44,34,2024-07-01,265,15,19,297
7809,989,44,2024-01-01,127,29,24,237
7810,181,26,2025-12-01,46,32,70,124
7811,785,9,2025-02-01,469,30,26,283
7812,667,47,2024-06-01,405,20,56,81
7813,154,45,2024-03-01,1,35,50,144
7814,161,8,2024-01-01,247,44,42,134
7815,761,36,2025-01-01,163,13,20,269
7816,405,4,2025-05-01,495,28,40,90
7817,362,11,2024-02-01,377,15,68,206
7818,844,19,2024-06-01,305,44,70,162
7819,884,42,2024-05-01,193,46,31,274
7820,862,12,2024-02-01,302,50,65,56
7821,154,49,2025-02-01,65,11,40,273
7822,601,41,2025-06-01,426,50,31,246
7823,1203,20,2024-06-01,177,20,34,219
7824,477,23,2024-12-01,176,46,35,299
7825,1056,16,2024-02-01,412,49,23,283
7826,912,35,2024-09-01,155,9,59,246
7827,1062,41,2025-10-01,404,44,12,259
7828,503,26,2025-06-01,100,37,71,156
7829,546,5,2025-08-01,44,12,22,292
7830,518,38,2024-10-01,395,25,48,228
7831,328,46,2025-01-01,395,28,42,216
7832,114,15,2025-11-01,174,22,40,112
7833,1119,37,2025-06-01,321,42,78,54
7834,808,6,2024-08-01,33,6,42,163
7835,147,46,2024-01-01,53,29,35,206
7836,583,34,2025-05-01,36,6,74,110
7837,46,41,2024-08-01,147,9,15,240
7838,1026,26,2025-06-01,204,44,21,85
7839,1075,21,2025-04-01,222,31,53,221
7840,134,19,2025-11-01,5,24,72,253
7841,112,28,2025-10-01,41,47,64,297
7842,375,5,2024-06-01,127,41,68,279
7843,882,11,2024-03-01,473,8,37,241
7844,342,35,2024-03-01,190,44,62,227
7845,95,28,2024-08-01,52,2,51,278
7846,1030,8,2025-07-01,164,47,14,67
7847,311,25,2024-06-01,90,8,67,248
7848,999,49,2025-03-01,166,22,53,134
7849,34,13,2025-06-01,233,46,71,238
7850,294,27,2025-04-01,68,32,76,145
7851,929,20,2025-05-01,185,40,71,112
7852,1211,19,2025-08-01,51,3,61,225
7853,196,7,2025-10-01,231,48,43,189
7854,171,25,2024-11-01,210,1,35,180
7855,685,15,2024-05-01,389,18,67,226
7856,431,8,2024-02-01,198,18,54,172
7857,375,33,2025-08-01,227,30,43,295
7858,323,13,2024-11-01,202,26,59,71
7859,629,13,2024-04-01,74,23,52,236
7860,985,11,2024-03-01,254,28,42,92
7861,122,26,2025-09-01,320,33,32,256
7862,379,7,2025-01-01,174,26,67,246
7863,1188,50,2024-11-01,241,5,41,75
7864,837,11,2025-11-01,295,49,33,209
7865,77,13,2024-10-01,396,32,57,269
7866,875,40,2024-08-01,488,39,37,87
7867,13,15,2025-12-01,206,25,32,198
7868,661,11,2024-12-01,52,31,74,261
7869,481,39,2024-10-01,41,1,32,181
7870,418,14,2025-05-01,154,39,32,240
7871,935,10,2024-03-01,146,5,78,168
7872,747,28,2024-01-01,25,40,32,252
7873,260,26,2024-12-01,421,18,58,129
7874,162,24,2025-02-01,481,41,24,182
7875,402,41,2025-03-01,102,7,35,232
7876,475,45,2024-04-01,137,41,70,143
7877,1112,9,2025-07-01,461,18,16,160
7878,184,34,2025-08-01,267,36,47,285
7879,1073,20,2024-03-01,354,47,11,83
7880,325,19,2025-10-01,416,35,12,204
7881,1000,30,2024-07-01,333,39,32,203
7882,726,18,2024-08-01,443,10,74,238
7883,275,25,2025-01-01,183,15,34,297
7884,126,5,2024-09-01,3,35,19,258
7885,181,46,2025-05-01,180,38,21,145
7886,580,13,2024-10-01,204,41,49,260
7887,383,20,2025-08-01,68,16,41,94
7888,866,45,2025-04-01,295,38,77,287
7889,536,38,2025-09-01,185,48,46,142
7890,614,28,2024-03-01,182,26,57,191
7891,47,27,2024-03-01,367,9,55,211
7892,489,8,2025-04-01,95,21,39,90
7893,478,1,2024-04-01,90,16,48,274
7894,1196,39,2024-09-01,347,47,39,120
7895,391,45,2025-09-01,456,23,80,64
7896,10,38,2024-03-01,52,36,14,112
7897,1057,18,2025-12-01,300,16,74,208
7898,252,45,2025-02-01,1,37,59,78
7899,775,41,2024-09-01,72,9,71,209
7900,761,15,2024-03-01,117,44,18,92
7901,1179,7,2024-05-01,360,13,10,86
7902,1073,20,2025-09-01,187,0,37,73
7903,181,31,2025-11-01,298,21,59,126
7904,565,10,2024-01-01,342,35,53,280
7905,672,37,2025-04-01,155,40,73,224
7906,1140,8,2024-01-01,337,20,55,209
7907,723,5,2025-11-01,164,31,45,130
7908,549,24,2024-10-01,416,18,47,272
7909,1104,38,2025-11-01,281,4,75,285
7910,596,46,2024-02-01,428,32,61,199
7911,817,33,2024-11-01,130,46,43,179
7912,519,40,2025-10-01,151,35,14,87
7913,143,47,2025-06-01,71,16,27,137
7914,669,19,2024-10-01,86,21,29,121
7915,686,33,2024-02-01,242,28,37,74
7916,21,12,2025-10-01,135,24,19,253
7917,407,21,2024-06-01,449,43,45,119
7918,301,23,2025-08-01,438,42,46,253
7919,571,46,2025-10-01,349,43,22,136
7920,1081,24,2024-10-01,228,1,59,236
7921,27,23,2025-11-01,407,42,63,97
7922,129,39,2025-06-01,184,1,16,206
7923,27,15,2024-12-01,336,29,66,62
7924,324,31,2025-06-01,4,23,43,299
7925,313,20,2025-01-01,466,8,68,151
7926,1006,30,2024-10-01,392,34,31,249
7927,719,10,2025-01-01,462,40,10,142
7928,1036,29,2025-06-01,220,33,35,189
7929,938,19,2025-11-01,412,34,78,52
7930,644,9,2025-04-01,206,38,18,264
7931,521,9,2025-10-01,124,46,11,224
7932,40,37,2025-12-01,4,47,71,180
7933,205,40,2025-12-01,182,39,33,62
7934,227,28,2025-12-01,370,40,44,107
7935,953,37,2025-10-01,236,2,36,244
7936,967,12,2025-03-01,19,44,14,163
7937,944,27,2024-09-01,328,33,72,198
7938,847,48,2025-01-01,15,50,36,86
7939,88,10,2024-06-01,347,38,12,86
7940,946,39,2025-06-01,390,7,47,163
7941,1072,4,2024-09-01,187,49,79,75
7942,604,44,2024-01-01,378,6,32,124
7943,151,28,2025-02-01,45,33,31,288
7944,273,44,2024-01-01,373,1,61,175
7945,72,48,2024-03-01,40,22,76,123
7946,376,19,2024-08-01,393,42,60,124
7947,147,4,2024-09-01,219,34,27,287
7948,23,36,2025-11-01,90,48,80,157
7949,811,25,2025-06-01,482,36,12,250
7950,442,20,2025-01-01,255,17,61,92
7951,98,14,2024-03-01,264,1,11,231
7952,1194,30,2024-08-01,151,43,62,220
7953,1161,24,2025-07-01,289,4,34,243
7954,740,16,2024-04-01,9,46,35,100
7955,840,50,2024-06-01,99,7,58,230
7956,793,11,2025-07-01,451,31,31,291
7957,1165,44,2024-06-01,492,37,11,59
7958,346,16,2025-03-01,443,41,14,257
7959,717,32,2024-12-01,212,13,16,69
7960,486,44,2025-03-01,19,46,46,171
7961,834,5,2024-02-01,420,44,20,246
7962,22,32,2024-03-01,32,30,75,214
7963,450,9,2024-08-01,411,19,56,299
7964,685,41,2025-06-01,475,33,66,244
7965,498,38,2025-07-01,265,36,61,106
7966,4,31,2025-12-01,17,45,20,279
7967,709,44,2024-05-01,273,19,17,135
7968,362,26,2025-11-01,304,40,74,154
7969,1187,10,2025-11-01,389,28,52,164
7970,1043,22,2025-03-01,197,8,33,235
7971,747,12,2024-05-01,394,1,34,216
7972,758,12,2025-05-01,172,22,77,257
7973,1080,32,2024-10-01,412,40,10,162
7974,657,47,2025-09-01,466,0,15,87
7975,727,34,2025-08-01,477,31,44,190
7976,565,27,2024-08-01,465,32,40,180
7977,849,29,2024-10-01,500,45,29,261
7978,527,47,2024-07-01,97,11,71,175
7979,1029,6,2024-09-01,358,6,58,91
7980,555,17,2025-04-01,468,5,76,151
7981,562,17,2024-01-01,313,4,73,164
7982,356,11,2024-02-01,247,12,15,64
7983,180,42,2025-10-01,463,36,24,235
7984,878,36,2025-06-01,118,32,58,298
7985,494,39,2024-09-01,333,43,36,155
7986,777,43,2025-10-01,295,19,77,296
7987,784,34,2024-07-01,85,31,49,192
7988,802,6,2024-04-01,392,20,35,66
7989,640,13,2025-04-01,276,44,44,210
7990,588,39,2025-12-01,444,0,63,233
7991,1104,4,2024-07-01,18,44,45,273
7992,82,19,2025-06-01,52,45,61,223
7993,985,18,2024-02-01,302,11,15,100
7994,866,45,2024-08-01,318,28,74,295
7995,1173,36,2024-01-01,102,49,52,141
7996,524,26,2024-02-01,114,21,46,85
7997,1104,25,2025-08-01,267,24,43,271
7998,28,43,2025-12-01,23,2,54,192
7999,706,15,2025-06-01,202,8,73,221
8000,241,32,2024-12-01,191,1,40,196
8001,1101,18,2025-06-01,335,44,53,225
8002,1171,42,2025-04-01,3,10,22,71
8003,898,19,2025-11-01,462,0,24,230
8004,257,50,2025-07-01,371,14,58,51
8005,169,9,2024-09-01,107,37,37,177
8006,1197,36,2024-12-01,18,12,46,174
8007,743,7,2024-03-01,93,1,11,266
8008,944,33,2024-01-01,243,38,63,108
8009,706,15,2024-11-01,41,23,27,243
8010,495,30,2025-08-01,143,22,76,200
8011,331,22,2024-11-01,249,28,27,205
8012,30,42,2024-04-01,214,19,32,131
8013,101,1,2024-07-01,490,3,68,73
8014,677,8,2024-11-01,466,47,55,126
8015,763,44,2024-04-01,483,14,37,276
8016,699,7,2024-10-01,34,11,79,246
8017,470,20,2024-08-01,219,47,47,297
8018,132,5,2025-03-01,452,26,50,58
8019,1173,46,2025-09-01,427,2,18,133
8020,701,9,2025-09-01,398,6,54,216
8021,513,22,2024-08-01,495,42,47,181
8022,1164,50,2025-11-01,9,9,66,254
8023,411,43,2025-03-01,430,36,28,228
8024,574,47,2024-03-01,195,6,72,227
8025,102,49,2024-04-01,478,19,28,230
8026,739,45,2025-07-01,138,46,51,200
8027,137,1,2024-06-01,452,38,57,157
8028,1148,42,2024-03-01,407,39,13,234
8029,834,33,2025-04-01,273,20,15,257
8030,335,38,2025-01-01,310,39,35,100
8031,648,47,2024-05-01,9,34,16,220
8032,271,40,2025-10-01,358,39,43,116
8033,898,7,2025-12-01,207,6,44,51
8034,635,50,2025-11-01,153,31,69,242
8035,893,20,2025-09-01,12,28,18,269
8036,217,21,2024-09-01,95,23,16,107
8037,825,11,2025-12-01,252,35,71,171
8038,989,46,2025-11-01,214,40,20,279
8039,1116,41,2025-02-01,71,15,37,164
8040,827,34,2024-08-01,418,39,10,214
8041,849,34,2024-12-01,191,0,75,199
8042,1024,43,2024-11-01,428,29,16,170
8043,1144,4,2024-01-01,256,12,26,213
8044,358,43,2025-11-01,84,25,19,128
8045,980,6,2025-01-01,261,17,34,54
8046,431,28,2024-05-01,454,1,28,163
8047,229,44,2025-05-01,205,47,70,200
8048,1027,42,2024-09-01,95,24,21,178
8049,889,44,2024-02-01,123,33,66,289
8050,1102,23,2025-11-01,143,26,73,50
8051,642,11,2025-02-01,136,40,16,62
8052,701,28,2024-07-01,419,49,14,88
8053,1115,12,2024-02-01,34,13,28,116
8054,1020,26,2024-04-01,5,42,25,290
8055,884,21,2025-02-01,434,46,20,117
8056,67,4,2025-04-01,43,37,50,104
8057,939,43,2024-04-01,454,50,24,121
8058,1170,4,2025-10-01,241,39,58,84
8059,702,39,2025-05-01,61,3,73,269
8060,486,5,2024-06-01,331,22,55,220
8061,728,46,2025-08-01,312,24,77,190
8062,554,26,2025-08-01,179,42,57,175
8063,161,39,2024-01-01,266,6,62,88
8064,1120,27,2024-01-01,294,32,80,295
8065,869,8,2024-01-01,259,20,45,130
8066,47,47,2025-12-01,497,39,77,250
8067,709,45,2025-04-01,359,27,44,130
8068,891,47,2024-06-01,22,0,27,199
8069,423,31,2025-02-01,133,24,65,127
8070,737,16,2024-08-01,62,18,18,289
8071,108,13,2025-10-01,90,35,19,74
8072,502,42,2025-02-01,278,43,68,281
8073,585,49,2024-07-01,318,5,30,197
8074,418,45,2024-12-01,249,39,67,90
8075,141,13,2025-05-01,3,18,49,139
8076,931,36,2024-09-01,151,38,67,188
8077,639,5,2025-08-01,450,23,14,59
8078,266,44,2024-08-01,165,37,47,250
8079,1171,4,2024-08-01,65,16,61,238
8080,856,5,2024-07-01,125,7,66,71
8081,957,42,2025-12-01,425,23,35,59
8082,933,1,2024-06-01,458,27,39,55
8083,1044,39,2024-05-01,383,4,40,140
8084,1156,6,2025-09-01,110,33,20,287
8085,223,23,2025-11-01,156,18,32,93
8086,1010,37,2025-06-01,366,42,37,70
8087,470,7,2025-12-01,457,10,36,219
8088,515,37,2025-10-01,118,22,57,232
8089,9,44,2024-05-01,245,43,60,119
8090,839,26,2024-05-01,323,39,18,116
8091,144,32,2024-06-01,165,12,41,221
8092,834,46,2025-11-01,102,17,14,99
8093,281,11,2024-09-01,18,0,44,124
8094,155,43,2025-03-01,366,37,58,300
8095,1060,11,2024-04-01,164,8,60,247
8096,720,7,2025-09-01,479,25,64,211
8097,215,41,2024-12-01,2,32,73,227
8098,803,26,2025-11-01,434,47,25,298
8099,568,9,2025-07-01,177,11,74,102
8100,1216,40,2024-07-01,68,6,38,239
8101,834,16,2024-07-01,466,15,78,175
8102,479,5,2025-01-01,443,7,13,266
8103,1033,42,2024-05-01,304,49,38,52
8104,52,29,2025-09-01,116,49,23,212
8105,57,16,2024-03-01,305,6,48,270
8106,359,23,2025-02-01,82,7,47,266
8107,864,25,2025-02-01,242,8,20,172
8108,553,50,2025-11-01,256,21,50,268
8109,77,33,2025-11-01,267,3,65,237
8110,1192,15,2024-05-01,260,23,63,153
8111,389,12,2024-02-01,324,13,75,196
8112,265,43,2024-05-01,227,31,27,67
8113,404,23,2025-02-01,213,2,77,57
8114,93,43,2025-06-01,161,13,67,218
8115,656,20,2024-02-01,121,47,42,221
8116,542,23,2024-04-01,39,41,80,186
8117,948,48,2025-08-01,328,10,11,86
8118,397,24,2025-04-01,189,31,65,150
8119,231,15,2025-10-01,458,32,79,269
8120,186,33,2025-02-01,351,14,48,290
8121,916,5,2025-12-01,136,4,58,174
8122,539,27,2025-10-01,35,18,23,266
8123,885,31,2024-11-01,358,39,29,178
8124,858,22,2025-06-01,389,50,51,247
8125,297,47,2025-09-01,404,3,23,81
8126,884,44,2025-09-01,331,19,59,283
8127,267,45,2024-05-01,414,25,22,149
8128,297,19,2024-12-01,364,25,47,114
8129,110,26,2024-09-01,389,43,28,296
8130,51,17,2025-02-01,173,17,45,252
8131,1084,46,2025-11-01,148,16,78,198
8132,669,30,2024-01-01,467,49,42,203
8133,140,23,2024-05-01,130,17,30,60
8134,1038,33,2024-01-01,177,19,11,300
8135,299,34,2024-09-01,474,39,60,113
8136,492,7,2024-02-01,129,4,77,233
8137,934,29,2025-05-01,204,49,24,120
8138,416,7,2024-09-01,328,33,76,275
8139,948,19,2024-05-01,134,28,33,181
8140,446,46,2025-02-01,45,15,15,236
8141,850,11,2024-07-01,253,19,23,227
8142,770,49,2025-01-01,178,50,26,179
8143,1160,12,2025-10-01,29,42,17,147
8144,1209,7,2025-01-01,102,38,31,123
8145,838,35,2025-04-01,105,16,68,65
8146,1197,9,2025-06-01,78,2,66,54
8147,240,35,2024-08-01,65,38,14,279
8148,239,46,2025-11-01,455,35,77,286
8149,789,32,2025-10-01,60,29,50,275
8150,285,42,2024-01-01,10,43,79,160
8151,531,16,2025-01-01,298,20,35,157
8152,60,49,2024-02-01,268,5,30,169
8153,842,9,2025-10-01,45,19,23,289
8154,180,32,2024-02-01,63,16,62,97
8155,400,7,2024-10-01,5,19,72,257
8156,928,46,2024-07-01,339,15,70,69
8157,852,42,2024-02-01,86,25,22,218
8158,640,30,2024-02-01,497,34,38,287
8159,897,31,2024-08-01,385,24,39,50
8160,853,35,2025-04-01,31,28,23,135
8161,347,33,2025-11-01,205,34,59,177
8162,699,1,2024-02-01,418,42,37,218
8163,931,16,2025-03-01,320,22,73,208
8164,454,45,2025-05-01,217,1,22,288
8165,1120,45,2024-01-01,100,33,35,256
8166,585,33,2025-12-01,122,34,17,291
8167,14,21,2024-11-01,130,3,31,245
8168,211,15,2025-09-01,69,46,64,55
8169,858,23,2025-08-01,18,12,15,245
8170,647,29,2025-04-01,308,49,33,51
8171,315,38,2025-06-01,80,49,39,222
8172,867,47,2025-07-01,424,31,25,154
8173,135,8,2024-02-01,79,5,19,252
8174,799,19,2025-01-01,408,38,30,166
8175,140,49,2025-09-01,153,22,51,149
8176,742,25,2024-02-01,469,34,76,222
8177,136,11,2024-02-01,348,5,30,51
8178,1110,42,2025-02-01,408,38,24,229
8179,1087,15,2024-04-01,394,48,21,159
8180,965,19,2025-04-01,280,42,12,249
8181,226,16,2024-06-01,226,8,11,102
8182,992,41,2024-09-01,232,24,51,117
8183,586,7,2025-12-01,218,37,74,94
8184,459,21,2024-02-01,57,44,70,53
8185,73,41,2024-10-01,179,16,66,252
8186,811,5,2024-06-01,66,35,45,118
8187,1114,47,2024-02-01,238,33,60,137
8188,473,33,2025-04-01,469,18,53,115
8189,146,46,2025-11-01,118,39,47,56
8190,42,48,2025-10-01,287,50,28,221
8191,281,43,2025-12-01,17,23,14,171
8192,749,15,2025-01-01,0,30,63,210
8193,139,22,2025-05-01,28,14,54,268
8194,807,23,2024-09-01,246,17,26,146
8195,421,15,2024-11-01,301,3,78,88
8196,188,36,2024-09-01,193,10,66,239
8197,852,21,2025-01-01,120,39,24,105
8198,724,9,2024-09-01,286,25,12,150
8199,7,13,2024-09-01,258,27,32,241
8200,492,4,2024-01-01,254,20,31,278
8201,522,12,2024-04-01,221,42,31,221
8202,651,25,2025-05-01,159,6,10,207
8203,764,35,2024-08-01,38,23,29,258
8204,404,23,2025-11-01,219,35,37,55
8205,383,18,2024-05-01,94,11,23,77
8206,550,14,2024-12-01,72,37,74,184
8207,42,15,2025-03-01,27,15,65,280
8208,889,24,2025-07-01,229,43,40,215
8209,1185,11,2024-07-01,311,50,55,285
8210,1191,14,2025-06-01,22,21,29,282
8211,1118,49,2025-10-01,400,47,29,174
8212,1134,22,2025-09-01,161,13,64,283
8213,193,45,2024-12-01,167,18,11,247
8214,582,45,2024-07-01,99,31,78,81
8215,744,29,2025-07-01,288,29,20,295
8216,390,44,2024-09-01,379,21,46,85
8217,681,49,2024-07-01,286,17,57,276
8218,517,34,2025-02-01,281,39,73,269
8219,646,41,2025-11-01,280,35,34,79
8220,253,34,2024-01-01,115,46,10,295
8221,994,23,2024-07-01,217,44,47,201
8222,657,4,2024-04-01,239,20,32,110
8223,574,14,2025-12-01,115,50,77,154
8224,532,9,2025-05-01,240,26,38,70
8225,90,30,2025-10-01,108,44,65,232
8226,970,17,2025-02-01,50,32,66,166
8227,958,18,2025-12-01,3,44,56,82
8228,551,46,2024-03-01,372,40,54,279
8229,41,5,2025-12-01,336,13,77,51
8230,51,6,2024-10-01,276,4,51,96
8231,755,42,2025-01-01,39,29,61,244
8232,235,37,2024-11-01,9,22,13,89
8233,1011,18,2025-11-01,206,19,49,140
8234,982,1,2025-08-01,310,40,30,176
8235,741,8,2024-07-01,368,19,79,110
8236,852,30,2024-01-01,97,31,34,114
8237,833,27,2025-07-01,255,34,42,166
8238,1166,15,2025-04-01,440,9,77,56
8239,1110,30,2025-08-01,64,36,68,76
8240,251,8,2024-05-01,128,49,64,230
8241,144,27,2025-07-01,307,22,72,221
8242,889,24,2024-07-01,221,18,47,196
8243,439,42,2024-01-01,434,35,46,108
8244,502,42,2025-11-01,161,3,26,135
8245,705,13,2024-08-01,96,9,39,282
8246,1002,16,2024-03-01,396,19,41,157
8247,635,17,2025-03-01,269,14,37,113
8248,557,29,2024-12-01,39,6,72,179
8249,1136,6,2025-02-01,52,17,30,57
8250,889,9,2024-06-01,292,14,47,75
8251,418,12,2024-11-01,188,27,44,135
8252,862,48,2024-06-01,240,22,38,268
8253,1090,11,2025-06-01,116,16,62,133
8254,45,31,2025-01-01,298,36,44,260
8255,886,28,2025-06-01,198,40,35,66
8256,1002,49,2024-02-01,436,22,35,109
8257,65,15,2025-11-01,254,3,32,285
8258,315,33,2025-06-01,195,30,69,129
8259,1137,19,2024-09-01,169,12,47,238
8260,969,35,2025-01-01,190,44,39,167
8261,280,37,2024-12-01,162,29,63,178
8262,1134,10,2024-06-01,411,2,33,198
8263,593,37,2025-07-01,344,34,71,137
8264,945,50,2025-04-01,360,0,23,51
8265,617,34,2025-06-01,338,19,66,151
8266,877,44,2024-09-01,465,49,38,79
8267,515,14,2025-05-01,9,10,60,50
8268,343,17,2024-04-01,423,8,51,201
8269,999,11,2025-07-01,495,17,49,260
8270,513,42,2025-09-01,224,14,24,217
8271,995,16,2024-07-01,456,9,50,115
8272,669,37,2024-11-01,416,35,21,290
8273,452,9,2025-08-01,304,37,74,109
8274,662,30,2025-06-01,396,27,10,114
8275,963,16,2024-08-01,218,30,27,214
8276,854,35,2025-12-01,229,44,31,70
8277,395,21,2024-08-01,420,11,75,109
8278,933,26,2024-08-01,192,50,65,179
8279,165,34,2024-02-01,450,34,56,157
8280,26,36,2025-09-01,238,48,34,244
8281,110,12,2025-11-01,78,5,76,277
8282,215,33,2025-07-01,106,43,39,100
8283,39,6,2024-06-01,471,31,79,252
8284,259,23,2024-04-01,160,26,32,247
8285,1136,41,2025-03-01,344,46,51,111
8286,736,48,2025-12-01,0,5,53,77
8287,1092,39,2024-03-01,308,45,47,137
8288,572,15,2024-06-01,462,20,80,112
8289,232,17,2025-03-01,48,25,20,142
8290,1197,47,2024-01-01,324,44,77,96
8291,772,41,2024-05-01,189,29,64,124
8292,1092,39,2025-03-01,356,0,42,266
8293,1140,29,2024-02-01,339,44,28,131
8294,863,14,2024-10-01,409,0,55,284
8295,1127,17,2025-07-01,491,36,54,195
8296,215,22,2024-10-01,289,30,80,201
8297,743,7,2025-02-01,228,33,72,122
8298,1001,34,2024-07-01,8,33,80,96
8299,1025,46,2024-03-01,297,1,45,240
8300,1149,40,2025-05-01,240,36,80,190
8301,996,41,2024-11-01,360,11,28,60
8302,110,39,2024-05-01,375,20,38,180
8303,598,37,2024-09-01,96,23,39,193
8304,859,20,2024-01-01,256,2,64,189
8305,201,12,2024-08-01,59,7,53,229
8306,758,9,2025-06-01,12,39,24,127
8307,603,43,2024-05-01,380,47,17,172
8308,144,1,2024-12-01,75,2,11,259
8309,82,27,2025-07-01,351,49,54,125
8310,1007,45,2025-09-01,364,26,34,135
8311,865,44,2025-12-01,279,35,12,51
8312,958,18,2025-01-01,218,18,55,203
8313,159,14,2024-01-01,431,26,69,297
8314,247,8,2025-02-01,77,38,50,192
8315,670,35,2025-07-01,139,46,73,93
8316,959,23,2024-11-01,6,48,17,286
8317,502,24,2025-08-01,357,30,28,201
8318,672,18,2024-03-01,307,50,56,71
8319,871,19,2025-08-01,355,7,48,282
8320,1161,24,2024-12-01,127,6,51,255
8321,48,32,2025-01-01,267,29,69,136
8322,259,41,2024-05-01,55,9,44,160
8323,911,22,2024-05-01,223,4,54,63
8324,315,33,2025-09-01,20,10,14,97
8325,1098,46,2024-06-01,168,45,69,174
8326,63,24,2024-04-01,436,41,51,130
8327,769,11,2025-01-01,392,30,21,237
8328,474,9,2024-10-01,190,29,78,218
8329,677,46,2025-01-01,261,18,13,206
8330,453,23,2025-10-01,20,50,71,233
8331,546,39,2025-12-01,168,43,53,286
8332,661,18,2024-06-01,356,46,11,149
8333,592,19,2024-04-01,116,26,44,103
8334,282,5,2025-08-01,440,19,67,66
8335,432,48,2025-05-01,500,46,23,147
8336,982,35,2025-05-01,131,36,43,217
8337,90,15,2024-05-01,199,19,59,157
8338,65,45,2025-08-01,223,34,35,74
8339,843,6,2025-04-01,343,13,42,248
8340,933,35,2025-04-01,69,37,47,190
8341,1129,35,2024-09-01,155,21,14,224
8342,755,25,2024-05-01,183,6,18,277
8343,610,29,2024-08-01,104,6,61,218
8344,659,15,2025-01-01,88,22,46,267
8345,77,41,2024-10-01,373,5,24,134
8346,615,11,2024-10-01,490,21,29,185
8347,228,8,2024-12-01,435,15,66,270
8348,1191,25,2025-09-01,436,21,80,210
8349,308,5,2025-02-01,46,5,44,295
8350,48,32,2024-09-01,202,42,75,263
8351,970,17,2025-03-01,451,15,57,69
8352,889,12,2025-03-01,278,20,50,84
8353,367,32,2024-05-01,339,23,55,294
8354,1085,9,2024-02-01,340,42,39,123
8355,69,22,2025-02-01,124,40,53,67
8356,359,29,2024-03-01,302,41,36,179
8357,927,49,2024-02-01,113,2,30,189
8358,552,19,2025-06-01,108,4,21,291
8359,297,7,2025-11-01,274,35,74,285
8360,780,45,2025-07-01,334,46,10,73
8361,1047,48,2024-05-01,227,21,44,132
8362,909,17,2025-07-01,199,37,44,105
