product_id,sku,product_name,brand,category_id,unit_price,unit_cost,weight_kg,is_active,launch_date
533,SKU-00533,Cuisinart Coffee Maker 44XG,Cuisinart,11,966.98,618.28,3.19,True,2025-11-06
534,SKU-00534,Ninja Coffee Maker 71ZU,Ninja,11,1535.21,578.97,12.13,True,2023-10-13
535,SKU-00535,Instant Pot Coffee Maker 53XU,Instant Pot,11,77.39,46.49,4.98,True,2023-07-04
536,SKU-00536,KitchenAid Coffee Maker 93VJ,KitchenAid,11,1743.28,817.38,0.83,True,2021-07-07
537,SKU-00537,KitchenAid Coffee Maker 89LU,KitchenAid,11,60.79,28.65,6.84,True,2023-07-10
538,SKU-00538,KitchenAid Blender 23VO,KitchenAid,11,175.03,66.61,11.93,True,2023-05-02
539,SKU-00539,Cuisinart Blender 37JP,Cuisinart,11,1495.52,964.27,2.05,True,2026-02-25
540,SKU-00540,Ninja Blender 54WF,Ninja,11,1236.88,780.81,1.35,True,2026-04-08
541,SKU-00541,Cuisinart Blender 77KU,Cuisinart,11,44.13,16.3,13.55,True,2025-05-30
542,SKU-00542,KitchenAid Blender 22UI,KitchenAid,11,170.1,102.77,12.15,True,2023-11-17
543,SKU-00543,Hamilton Beach Blender 80HC,Hamilton Beach,11,95.89,60.15,6.55,True,2025-08-18
544,SKU-00544,Hamilton Beach Blender 10WA,Hamilton Beach,11,57.92,32.14,2.67,True,2023-07-01
545,SKU-00545,KitchenAid Blender 31TJ,KitchenAid,11,498.59,241.22,2.31,True,2021-06-24
546,SKU-00546,Instant Pot Blender 87XD,Instant Pot,11,446.18,195.66,6.24,True,2024-07-10
547,SKU-00547,Cuisinart Blender 97QF,Cuisinart,11,162.46,75.53,6.35,True,2021-07-06
548,SKU-00548,Instant Pot Blender 88AA,Instant Pot,11,452.22,293.14,8.2,False,2021-07-08
549,SKU-00549,Hamilton Beach Blender 48SB,Hamilton Beach,11,1408.54,644.74,8.21,True,2023-12-12
550,SKU-00550,Instant Pot Blender 62GG,Instant Pot,11,906.8,423.04,2.78,True,2024-01-22
551,SKU-00551,KitchenAid Blender 33NH,KitchenAid,11,57.6,34.17,4.29,True,2022-09-12
552,SKU-00552,Hamilton Beach Blender 54YZ,Hamilton Beach,11,955.33,554.14,14.99,True,2021-10-30
553,SKU-00553,Cuisinart Blender 67KP,Cuisinart,11,449.9,190.01,8.05,True,2026-05-22
554,SKU-00554,Cuisinart Blender 34RF,Cuisinart,11,1376.47,873.15,8.68,True,2024-09-14
555,SKU-00555,Hamilton Beach Blender 01ZY,Hamilton Beach,11,641.87,386.26,12.69,True,2023-04-28
556,SKU-00556,Instant Pot Toaster 70OA,Instant Pot,11,575.82,329.04,5.45,True,2024-12-13
557,SKU-00557,Ninja Toaster 17BP,Ninja,11,1705.87,885.49,8.49,True,2025-05-11
558,SKU-00558,Hamilton Beach Toaster 91HC,Hamilton Beach,11,978.11,393.85,0.67,False,2022-08-01
559,SKU-00559,Instant Pot Toaster 97RC,Instant Pot,11,397.76,202.04,0.11,True,2026-01-21
560,SKU-00560,KitchenAid Toaster 48KQ,KitchenAid,11,1452.57,656.89,2.74,True,2021-08-07
561,SKU-00561,Ninja Toaster 50NL,Ninja,11,111.9,44.12,10.6,True,2022-02-26
562,SKU-00562,Cuisinart Toaster 61TK,Cuisinart,11,1524.43,927.16,14.41,True,2024-04-03
563,SKU-00563,Hamilton Beach Toaster 96RI,Hamilton Beach,11,1056.9,476.63,4.91,True,2023-02-04
564,SKU-00564,Hamilton Beach Toaster 21GV,Hamilton Beach,11,1426.36,910.3,9.77,True,2026-04-23
565,SKU-00565,Instant Pot Toaster 01BO,Instant Pot,11,1249.94,785.78,11.83,True,2025-08-18
566,SKU-00566,Instant Pot Toaster 59XN,Instant Pot,11,1466.95,679.95,11.04,True,2026-03-18
567,SKU-00567,KitchenAid Toaster 65BO,KitchenAid,11,1313.25,833.44,14.24,True,2022-10-20
568,SKU-00568,Instant Pot Toaster 77OW,Instant Pot,11,63.13,33.5,13.82,True,2024-03-14
569,SKU-00569,KitchenAid Toaster 66LR,KitchenAid,11,1153.17,439.63,7.49,True,2024-05-13
570,SKU-00570,Cuisinart Toaster 61XN,Cuisinart,11,432.2,278.65,2.6,True,2022-11-29
571,SKU-00571,Cuisinart Toaster 31FR,Cuisinart,11,1479.88,815.42,10.97,True,2022-03-16
572,SKU-00572,Cuisinart Toaster 26UX,Cuisinart,11,481.06,204.38,1.11,True,2021-12-19
573,SKU-00573,Cuisinart Toaster 04CX,Cuisinart,11,1298.14,473.1,6.63,True,2025-03-29
574,SKU-00574,KitchenAid Toaster 12FL,KitchenAid,11,1592.77,793.08,5.74,True,2023-08-04
575,SKU-00575,Cuisinart Toaster 88GA,Cuisinart,11,1492.71,875.65,8.71,True,2021-12-13
576,SKU-00576,KitchenAid Cookware Set 15JF,KitchenAid,11,296.97,110.51,12.7,True,2024-06-02
577,SKU-00577,Ninja Cookware Set 56AS,Ninja,11,473.72,180.69,5.19,True,2023-07-04
578,SKU-00578,KitchenAid Cookware Set 18PK,KitchenAid,11,1318.91,678.07,13.48,True,2024-01-16
579,SKU-00579,Instant Pot Cookware Set 62IR,Instant Pot,11,1773.57,1096.01,10.6,True,2022-12-10
580,SKU-00580,KitchenAid Cookware Set 72EK,KitchenAid,11,1095.14,525.95,0.9,True,2023-08-11
581,SKU-00581,KitchenAid Cookware Set 64EY,KitchenAid,11,739.66,381.84,13.89,True,2021-10-26
582,SKU-00582,Ninja Cookware Set 43UO,Ninja,11,538.83,204.1,5.95,True,2023-11-30
583,SKU-00583,Hamilton Beach Cookware Set 93DG,Hamilton Beach,11,280.69,128.63,6.47,True,2022-02-10
584,SKU-00584,Instant Pot Cookware Set 06VN,Instant Pot,11,867.19,328.75,3.18,True,2023-05-03
585,SKU-00585,Cuisinart Cookware Set 57VB,Cuisinart,11,855.06,328.9,11.79,True,2025-07-06
586,SKU-00586,The North Face Tent 92TU,The North Face,13,168.59,86.53,2.85,True,2024-06-14
587,SKU-00587,The North Face Tent 37UL,The North Face,13,339.92,123.52,6.65,True,2026-04-05
588,SKU-00588,The North Face Tent 54VS,The North Face,13,1017.82,402.38,10.48,True,2024-08-07
589,SKU-00589,The North Face Tent 93UY,The North Face,13,1455.68,690.28,11.37,True,2022-11-02
590,SKU-00590,REI Tent 65HK,REI,13,1514.23,901.76,6.34,True,2022-06-08
591,SKU-00591,Patagonia Tent 82RX,Patagonia,13,1033.02,434.58,4.55,True,2024-03-09
592,SKU-00592,REI Tent 73CZ,REI,13,906.27,562.01,12.03,True,2022-11-22
593,SKU-00593,Marmot Tent 16RF,Marmot,13,269.67,171.18,6.79,True,2022-02-17
594,SKU-00594,Columbia Hiking Backpack 43QQ,Columbia,13,1750.04,1036.97,1.98,True,2022-03-16
595,SKU-00595,Patagonia Hiking Backpack 66EC,Patagonia,13,367.45,219.28,2.3,True,2026-05-23
596,SKU-00596,The North Face Hiking Backpack 79ZI,The North Face,13,1639.89,1023.7,1.1,True,2023-12-20
597,SKU-00597,Patagonia Hiking Backpack 68CY,Patagonia,13,995.94,604.52,7.84,True,2026-04-12
598,SKU-00598,REI Hiking Backpack 89OF,REI,13,1416.86,760.74,7.89,True,2021-12-24
599,SKU-00599,Patagonia Hiking Backpack 35KP,Patagonia,13,273.61,142.27,8.78,True,2024-07-01
600,SKU-00600,REI Hiking Backpack 96WV,REI,13,1665.25,863.94,1.6,True,2026-04-07
601,SKU-00601,Marmot Hiking Backpack 61AG,Marmot,13,1584.84,972.09,4.04,True,2022-09-23
602,SKU-00602,Marmot Hiking Backpack 88JL,Marmot,13,1098.09,396.67,4.2,True,2024-11-15
603,SKU-00603,Marmot Hiking Backpack 37XZ,Marmot,13,1227.06,577.35,6.0,True,2023-10-02
604,SKU-00604,Columbia Hiking Backpack 98JW,Columbia,13,93.48,46.05,4.1,True,2026-06-04
605,SKU-00605,The North Face Hiking Backpack 71SA,The North Face,13,1472.21,649.12,4.28,True,2026-01-14
606,SKU-00606,REI Sleeping Bag 11UJ,REI,13,1750.63,732.44,4.58,True,2023-03-06
607,SKU-00607,The North Face Sleeping Bag 57YN,The North Face,13,488.61,232.11,9.72,True,2024-01-16
608,SKU-00608,Columbia Sleeping Bag 57GC,Columbia,13,1644.61,776.5,7.32,True,2025-01-17
609,SKU-00609,The North Face Sleeping Bag 75ET,The North Face,13,1478.73,746.14,2.47,True,2021-08-28
610,SKU-00610,Marmot Sleeping Bag 10VP,Marmot,13,729.08,425.9,7.91,True,2021-12-24
611,SKU-00611,Columbia Sleeping Bag 23HL,Columbia,13,351.01,210.56,12.57,True,2024-03-12
612,SKU-00612,Patagonia Sleeping Bag 58BD,Patagonia,13,95.75,43.86,3.07,True,2022-08-05
613,SKU-00613,Patagonia Sleeping Bag 62LO,Patagonia,13,911.7,492.89,1.95,False,2024-09-20
614,SKU-00614,The North Face Sleeping Bag 60VN,The North Face,13,882.37,426.92,14.41,True,2025-11-07
615,SKU-00615,Marmot Sleeping Bag 79BY,Marmot,13,632.82,252.53,13.43,True,2021-06-16
616,SKU-00616,REI Trekking Poles 33RW,REI,13,516.7,240.77,2.53,True,2024-12-14
617,SKU-00617,Columbia Trekking Poles 19GZ,Columbia,13,1543.51,840.0,10.2,True,2025-10-18
618,SKU-00618,Patagonia Trekking Poles 25UM,Patagonia,13,926.34,564.5,14.51,True,2023-09-21
619,SKU-00619,Patagonia Trekking Poles 47HO,Patagonia,13,1641.17,893.14,9.06,False,2023-01-01
620,SKU-00620,The North Face Trekking Poles 69ZL,The North Face,13,1096.98,694.28,10.72,True,2022-01-02
621,SKU-00621,The North Face Trekking Poles 57NL,The North Face,13,765.73,354.49,5.3,True,2025-07-03
622,SKU-00622,Patagonia Trekking Poles 49LF,Patagonia,13,547.35,277.06,9.39,True,2024-10-17
623,SKU-00623,REI Trekking Poles 51PT,REI,13,923.17,506.55,12.66,True,2022-01-07
624,SKU-00624,Marmot Trekking Poles 52GY,Marmot,13,1098.24,482.72,1.71,False,2023-07-12
625,SKU-00625,The North Face Trekking Poles 29YB,The North Face,13,1154.87,702.68,3.99,True,2022-05-13
626,SKU-00626,The North Face Trekking Poles 82JK,The North Face,13,343.11,173.34,3.68,False,2023-11-19
627,SKU-00627,Marmot Trekking Poles 22UC,Marmot,13,730.36,325.65,2.18,False,2024-07-13
628,SKU-00628,Patagonia Trekking Poles 50FI,Patagonia,13,1795.46,768.15,6.34,True,2022-05-30
629,SKU-00629,REI Trekking Poles 68GP,REI,13,1051.53,681.84,12.26,True,2023-11-29
630,SKU-00630,Columbia Trekking Poles 76TC,Columbia,13,1236.94,669.8,7.19,True,2023-11-17
631,SKU-00631,The North Face Camp Stove 19BY,The North Face,13,915.63,552.7,12.63,True,2025-03-29
632,SKU-00632,Columbia Camp Stove 40RO,Columbia,13,532.34,261.5,11.14,True,2024-02-15
633,SKU-00633,Marmot Camp Stove 27KV,Marmot,13,1374.44,556.54,10.23,True,2025-04-19
634,SKU-00634,REI Camp Stove 78GH,REI,13,403.95,168.45,13.08,True,2024-04-19
635,SKU-00635,The North Face Camp Stove 48XI,The North Face,13,672.17,353.34,7.01,True,2025-07-19
636,SKU-00636,REI Camp Stove 07IN,REI,13,1560.18,819.21,14.17,False,2026-05-21
637,SKU-00637,Columbia Camp Stove 13TC,Columbia,13,903.36,551.27,5.79,True,2023-09-07
638,SKU-00638,REI Camp Stove 51CH,REI,13,1568.17,619.79,14.89,True,2025-04-25
639,SKU-00639,Marmot Camp Stove 33ZV,Marmot,13,1607.66,1038.54,2.23,True,2024-05-17
640,SKU-00640,Bowflex Yoga Mat 59OB,Bowflex,14,1403.2,696.37,9.5,True,2022-04-07
641,SKU-00641,Gaiam Yoga Mat 23NZ,Gaiam,14,13.46,5.82,11.44,True,2021-09-24
642,SKU-00642,Bowflex Yoga Mat 58RM,Bowflex,14,883.79,511.78,1.41,True,2024-02-17
643,SKU-00643,Nike Yoga Mat 54SK,Nike,14,729.09,466.32,5.81,False,2022-10-09
644,SKU-00644,Bowflex Yoga Mat 81IW,Bowflex,14,1316.53,836.02,13.39,True,2025-05-13
645,SKU-00645,Reebok Yoga Mat 04PI,Reebok,14,347.09,191.95,9.44,True,2024-12-10
646,SKU-00646,TRX Yoga Mat 23JT,TRX,14,565.21,215.24,7.6,True,2023-01-17
647,SKU-00647,Gaiam Yoga Mat 36FJ,Gaiam,14,1483.8,652.07,4.43,True,2024-04-27
648,SKU-00648,Reebok Yoga Mat 46YC,Reebok,14,945.79,454.07,10.33,True,2021-10-23
649,SKU-00649,Nike Yoga Mat 16GV,Nike,14,649.86,264.19,14.23,True,2022-10-29
650,SKU-00650,Nike Yoga Mat 57FU,Nike,14,39.33,16.41,14.77,True,2024-05-06
651,SKU-00651,Gaiam Yoga Mat 17OQ,Gaiam,14,1063.5,426.14,5.56,True,2024-12-02
652,SKU-00652,Gaiam Yoga Mat 18ZN,Gaiam,14,678.47,367.8,11.59,True,2026-04-11
653,SKU-00653,Reebok Yoga Mat 37RU,Reebok,14,1790.45,982.22,9.84,False,2025-07-30
654,SKU-00654,Gaiam Yoga Mat 58KI,Gaiam,14,753.11,349.5,8.25,True,2024-04-07
655,SKU-00655,Bowflex Yoga Mat 75RW,Bowflex,14,373.86,207.76,0.24,True,2021-09-04
656,SKU-00656,Gaiam Yoga Mat 17BH,Gaiam,14,1194.16,514.67,9.12,True,2026-01-31
657,SKU-00657,Gaiam Yoga Mat 27DA,Gaiam,14,923.29,494.25,4.31,True,2026-05-25
658,SKU-00658,Nike Yoga Mat 63SI,Nike,14,361.57,148.22,4.02,True,2025-11-05
659,SKU-00659,Bowflex Yoga Mat 42RF,Bowflex,14,647.47,306.21,2.49,True,2024-09-15
660,SKU-00660,Bowflex Yoga Mat 41XQ,Bowflex,14,1240.33,612.97,3.59,False,2025-12-15
661,SKU-00661,Gaiam Yoga Mat 20ZO,Gaiam,14,1632.85,980.64,10.07,True,2022-12-18
662,SKU-00662,Gaiam Yoga Mat 36PF,Gaiam,14,1404.25,523.1,10.88,True,2024-12-14
663,SKU-00663,Bowflex Yoga Mat 03EE,Bowflex,14,824.87,530.55,4.04,False,2022-02-05
664,SKU-00664,Bowflex Yoga Mat 38RC,Bowflex,14,1574.08,953.38,5.47,True,2021-06-24
665,SKU-00665,Nike Dumbbell Set 51BS,Nike,14,1330.68,503.66,11.4,False,2022-02-04
666,SKU-00666,Bowflex Dumbbell Set 13YF,Bowflex,14,1195.72,479.67,5.43,True,2025-02-02
667,SKU-00667,Reebok Dumbbell Set 11UX,Reebok,14,486.62,277.33,5.65,True,2025-11-03
668,SKU-00668,Gaiam Dumbbell Set 26XW,Gaiam,14,724.4,462.67,4.15,True,2025-10-22
669,SKU-00669,Nike Dumbbell Set 21HK,Nike,14,1440.82,784.75,11.97,True,2021-06-23
670,SKU-00670,Gaiam Dumbbell Set 27WU,Gaiam,14,1766.92,1065.99,1.65,True,2022-07-02
671,SKU-00671,Nike Dumbbell Set 26NR,Nike,14,1445.07,799.87,2.8,True,2023-08-25
672,SKU-00672,TRX Dumbbell Set 31GI,TRX,14,1102.39,671.1,13.21,True,2025-03-13
673,SKU-00673,Bowflex Dumbbell Set 96WB,Bowflex,14,872.13,432.96,13.33,True,2023-01-03
674,SKU-00674,Gaiam Dumbbell Set 23RP,Gaiam,14,474.6,210.85,10.6,True,2021-11-08
675,SKU-00675,Reebok Dumbbell Set 89MU,Reebok,14,1304.17,544.09,14.34,True,2024-06-22
676,SKU-00676,Reebok Dumbbell Set 04NH,Reebok,14,943.97,528.79,1.52,True,2024-06-20
677,SKU-00677,Bowflex Dumbbell Set 36SP,Bowflex,14,870.06,477.76,9.66,True,2021-09-15
678,SKU-00678,Reebok Dumbbell Set 37YH,Reebok,14,1606.25,857.54,0.27,True,2022-08-22
679,SKU-00679,Reebok Dumbbell Set 91HA,Reebok,14,1528.68,925.71,13.05,False,2026-05-16
680,SKU-00680,Nike Resistance Bands 52YK,Nike,14,580.54,260.82,4.24,True,2023-07-16
681,SKU-00681,Reebok Resistance Bands 82WE,Reebok,14,1159.75,546.22,3.6,True,2026-03-17
682,SKU-00682,Reebok Resistance Bands 10LE,Reebok,14,809.34,491.25,6.76,True,2021-07-03
683,SKU-00683,Nike Resistance Bands 30DY,Nike,14,1342.7,477.1,6.11,False,2023-06-05
684,SKU-00684,Reebok Resistance Bands 48XA,Reebok,14,5.3,2.0,9.1,True,2023-07-21
685,SKU-00685,TRX Resistance Bands 61OI,TRX,14,1602.75,831.35,9.85,True,2024-02-15
686,SKU-00686,TRX Resistance Bands 24FT,TRX,14,657.2,240.72,3.42,True,2021-10-30
687,SKU-00687,Reebok Resistance Bands 32IU,Reebok,14,1382.51,732.71,10.78,True,2023-05-22
688,SKU-00688,Nike Resistance Bands 14SB,Nike,14,209.67,121.15,3.4,True,2025-01-31
689,SKU-00689,TRX Resistance Bands 30PF,TRX,14,988.1,456.67,1.68,True,2026-01-22
690,SKU-00690,Nike Resistance Bands 17NM,Nike,14,257.11,145.28,10.85,True,2021-09-16
691,SKU-00691,Reebok Resistance Bands 21AT,Reebok,14,356.68,137.76,12.8,True,2022-02-13
692,SKU-00692,Bowflex Resistance Bands 02FW,Bowflex,14,1291.63,493.83,6.28,True,2024-01-19
693,SKU-00693,Reebok Resistance Bands 42XI,Reebok,14,226.18,139.67,6.92,True,2025-03-08
694,SKU-00694,Reebok Resistance Bands 41XB,Reebok,14,246.67,123.25,8.0,False,2023-02-10
695,SKU-00695,Nike Resistance Bands 64HE,Nike,14,1510.67,747.6,7.67,True,2022-10-01
696,SKU-00696,Bowflex Resistance Bands 91FD,Bowflex,14,1246.81,501.34,12.25,True,2023-12-28
697,SKU-00697,Reebok Resistance Bands 07KK,Reebok,14,1093.06,488.11,13.23,True,2023-04-10
698,SKU-00698,Reebok Resistance Bands 41KR,Reebok,14,1649.06,954.33,4.18,True,2025-01-18
699,SKU-00699,TRX Resistance Bands 38AC,TRX,14,817.86,318.97,6.25,True,2025-09-23
700,SKU-00700,Reebok Resistance Bands 03CE,Reebok,14,541.55,303.51,12.92,True,2023-04-03
701,SKU-00701,Reebok Resistance Bands 22CJ,Reebok,14,1140.49,467.91,9.4,True,2025-06-14
702,SKU-00702,TRX Resistance Bands 63UP,TRX,14,1658.54,646.5,10.68,True,2023-07-08
703,SKU-00703,Bowflex Resistance Bands 54EK,Bowflex,14,909.49,507.76,4.9,True,2023-04-20
704,SKU-00704,TRX Resistance Bands 80LO,TRX,14,1014.29,532.34,14.15,True,2025-06-16
705,SKU-00705,Reebok Resistance Bands 06ED,Reebok,14,518.24,313.12,12.14,True,2025-10-07
706,SKU-00706,Gaiam Resistance Bands 45FJ,Gaiam,14,688.66,251.99,0.94,True,2023-09-20
707,SKU-00707,Bowflex Resistance Bands 53SK,Bowflex,14,1770.44,982.62,2.28,False,2025-05-11
708,SKU-00708,TRX Resistance Bands 93DX,TRX,14,371.18,190.17,5.44,True,2024-05-24
709,SKU-00709,Reebok Resistance Bands 73UI,Reebok,14,1563.12,893.87,12.99,True,2025-03-28
710,SKU-00710,Reebok Jump Rope 32AA,Reebok,14,703.05,353.83,11.97,True,2021-07-21
711,SKU-00711,Gaiam Jump Rope 85OS,Gaiam,14,1668.04,777.75,14.35,True,2025-10-27
712,SKU-00712,TRX Jump Rope 50WQ,TRX,14,1738.67,636.6,11.18,True,2023-04-26
713,SKU-00713,Nike Jump Rope 41NH,Nike,14,1494.82,931.94,10.6,True,2026-05-09
714,SKU-00714,Reebok Jump Rope 67DJ,Reebok,14,986.17,523.67,11.66,True,2024-12-29
715,SKU-00715,TRX Jump Rope 10OH,TRX,14,810.62,522.88,1.21,True,2023-07-02
716,SKU-00716,Reebok Jump Rope 57VF,Reebok,14,219.24,79.41,4.26,True,2024-05-04
717,SKU-00717,Bowflex Jump Rope 82OZ,Bowflex,14,1053.25,449.22,5.03,True,2021-10-22
718,SKU-00718,Bowflex Jump Rope 90BQ,Bowflex,14,76.69,48.21,8.99,True,2026-04-04
719,SKU-00719,Reebok Jump Rope 34QU,Reebok,14,1518.44,668.64,11.87,True,2026-01-24
720,SKU-00720,Gaiam Jump Rope 65UC,Gaiam,14,1412.34,629.0,3.38,True,2022-10-17
721,SKU-00721,Gaiam Jump Rope 13IX,Gaiam,14,1416.33,563.43,8.19,True,2025-04-15
722,SKU-00722,TRX Jump Rope 12GK,TRX,14,402.05,166.45,5.05,True,2023-09-07
723,SKU-00723,Bowflex Jump Rope 56HI,Bowflex,14,1710.8,916.11,7.18,True,2023-03-24
724,SKU-00724,Gaiam Jump Rope 37TD,Gaiam,14,210.93,95.72,3.68,True,2022-10-05
725,SKU-00725,Reebok Jump Rope 11KZ,Reebok,14,442.67,160.23,13.3,True,2024-11-12
726,SKU-00726,Gaiam Jump Rope 90NU,Gaiam,14,697.65,357.25,4.31,True,2022-03-05
727,SKU-00727,TRX Jump Rope 35ZG,TRX,14,928.18,466.52,7.35,True,2021-09-05
728,SKU-00728,Bowflex Jump Rope 44LB,Bowflex,14,579.96,217.31,1.53,True,2026-03-13
729,SKU-00729,Reebok Jump Rope 78VJ,Reebok,14,962.1,517.69,3.24,True,2022-09-07
730,SKU-00730,Bowflex Jump Rope 71ZY,Bowflex,14,1557.59,743.38,1.65,True,2022-02-18
731,SKU-00731,Nike Jump Rope 00XO,Nike,14,1165.58,736.56,11.23,True,2022-02-01
732,SKU-00732,Nike Jump Rope 65RO,Nike,14,1291.78,466.81,1.19,True,2026-02-14
733,SKU-00733,TRX Jump Rope 19LQ,TRX,14,1006.76,526.02,3.49,True,2026-01-09
734,SKU-00734,Nike Jump Rope 10EM,Nike,14,814.77,384.03,4.81,True,2025-12-12
735,SKU-00735,Gaiam Jump Rope 72FZ,Gaiam,14,965.03,523.46,9.31,True,2023-02-03
736,SKU-00736,Reebok Jump Rope 07DK,Reebok,14,86.7,52.41,5.43,True,2026-01-21
737,SKU-00737,TRX Jump Rope 66FB,TRX,14,1417.47,624.26,1.39,True,2023-05-08
738,SKU-00738,Nike Foam Roller 62WN,Nike,14,689.64,411.46,0.56,True,2025-12-23
739,SKU-00739,Bowflex Foam Roller 44CJ,Bowflex,14,249.8,116.73,11.98,True,2021-08-10
740,SKU-00740,Bowflex Foam Roller 99PP,Bowflex,14,540.01,332.7,14.48,True,2022-11-29
741,SKU-00741,TRX Foam Roller 68ED,TRX,14,1723.52,609.0,13.13,True,2021-11-15
742,SKU-00742,Gaiam Foam Roller 62AM,Gaiam,14,14.03,7.42,8.1,True,2024-08-25
743,SKU-00743,TRX Foam Roller 83OZ,TRX,14,382.04,218.69,10.92,True,2024-02-26
744,SKU-00744,Reebok Foam Roller 06YT,Reebok,14,260.71,105.64,9.29,True,2023-03-26
745,SKU-00745,Gaiam Foam Roller 87WK,Gaiam,14,330.54,194.98,12.8,True,2023-12-12
746,SKU-00746,Reebok Foam Roller 64LB,Reebok,14,832.97,428.9,4.43,False,2023-01-11
747,SKU-00747,Gaiam Foam Roller 30ZX,Gaiam,14,359.36,188.37,14.28,True,2022-11-03
748,SKU-00748,Bowflex Foam Roller 78WX,Bowflex,14,184.58,98.91,13.51,True,2024-05-09
749,SKU-00749,Nike Foam Roller 32GP,Nike,14,594.38,325.62,10.43,True,2024-09-20
750,SKU-00750,Reebok Foam Roller 48YV,Reebok,14,659.27,293.31,6.48,False,2021-09-18
751,SKU-00751,Bowflex Foam Roller 39ZY,Bowflex,14,1415.26,797.73,9.65,True,2023-03-18
752,SKU-00752,TRX Foam Roller 22PL,TRX,14,246.08,140.24,13.18,True,2023-01-09
753,SKU-00753,TRX Foam Roller 59BT,TRX,14,1395.71,692.4,1.72,True,2024-12-08
754,SKU-00754,Gaiam Foam Roller 99JK,Gaiam,14,1516.02,921.16,2.19,True,2026-03-06
755,SKU-00755,TRX Foam Roller 78TL,TRX,14,1321.71,711.06,10.94,True,2023-11-21
756,SKU-00756,Reebok Foam Roller 10OM,Reebok,14,1138.77,676.19,8.73,True,2022-07-12
757,SKU-00757,Bowflex Foam Roller 87AV,Bowflex,14,1631.81,841.16,8.2,True,2026-01-09
758,SKU-00758,Nike Foam Roller 32VT,Nike,14,1178.77,465.13,5.95,True,2022-04-28
759,SKU-00759,Reebok Foam Roller 50BJ,Reebok,14,1321.14,577.73,7.02,True,2024-05-14
760,SKU-00760,Playmobil Board Game 21HX,Playmobil,15,658.14,232.44,3.66,True,2026-03-28
761,SKU-00761,Fisher-Price Board Game 56LG,Fisher-Price,15,1233.07,711.68,2.19,True,2023-02-12
762,SKU-00762,Fisher-Price Board Game 52KU,Fisher-Price,15,1707.94,935.65,14.52,True,2026-03-07
763,SKU-00763,Playmobil Board Game 75LT,Playmobil,15,1690.82,612.29,11.45,True,2026-04-12
764,SKU-00764,Mattel Board Game 95OQ,Mattel,15,668.14,242.43,3.18,True,2024-05-19
765,SKU-00765,Mattel Board Game 26TU,Mattel,15,701.63,438.78,13.24,False,2024-11-16
766,SKU-00766,Mattel Board Game 22UA,Mattel,15,190.29,121.89,9.54,True,2026-03-07
767,SKU-00767,Mattel Board Game 96XK,Mattel,15,1043.64,543.79,5.71,True,2021-08-06
768,SKU-00768,Fisher-Price Board Game 95ZN,Fisher-Price,15,1177.74,707.4,7.8,True,2022-07-16
769,SKU-00769,LEGO Board Game 91FJ,LEGO,15,931.89,424.82,13.03,True,2023-02-03
770,SKU-00770,Playmobil Board Game 13WU,Playmobil,15,1597.47,562.28,13.24,True,2022-04-10
771,SKU-00771,LEGO Board Game 15CA,LEGO,15,143.37,77.86,3.25,True,2022-10-05
772,SKU-00772,Mattel Board Game 31WQ,Mattel,15,1085.63,646.04,9.95,True,2025-05-15
773,SKU-00773,Mattel Board Game 00YC,Mattel,15,1297.86,641.73,7.23,True,2025-02-05
774,SKU-00774,LEGO Board Game 26FY,LEGO,15,1166.83,552.23,3.73,True,2023-03-11
775,SKU-00775,Fisher-Price Board Game 61EY,Fisher-Price,15,294.23,158.55,0.68,True,2025-10-03
776,SKU-00776,Hasbro Board Game 32CE,Hasbro,15,303.58,190.26,7.8,True,2025-06-07
777,SKU-00777,Fisher-Price Board Game 04BU,Fisher-Price,15,1149.53,705.3,10.95,True,2022-09-28
778,SKU-00778,Hasbro Board Game 11VK,Hasbro,15,393.79,209.48,7.12,True,2025-11-16
779,SKU-00779,LEGO Board Game 21JF,LEGO,15,1495.5,792.99,11.94,True,2023-02-15
780,SKU-00780,LEGO Action Figure 97TB,LEGO,15,1123.67,565.48,2.6,True,2023-08-05
781,SKU-00781,Playmobil Action Figure 29BK,Playmobil,15,1075.78,398.74,5.74,True,2021-09-13
782,SKU-00782,Hasbro Action Figure 53MA,Hasbro,15,368.22,223.83,7.61,True,2024-12-02
783,SKU-00783,LEGO Action Figure 84QS,LEGO,15,1091.89,440.28,13.53,True,2022-12-03
784,SKU-00784,Fisher-Price Action Figure 10ZK,Fisher-Price,15,908.48,350.0,7.29,True,2024-03-08
785,SKU-00785,Fisher-Price Action Figure 72DX,Fisher-Price,15,973.02,340.91,14.07,True,2021-06-14
786,SKU-00786,Playmobil Action Figure 14QO,Playmobil,15,942.07,434.4,0.75,True,2024-06-08
787,SKU-00787,LEGO Action Figure 31BN,LEGO,15,1689.47,835.67,11.55,True,2022-04-16
788,SKU-00788,Fisher-Price Action Figure 41EH,Fisher-Price,15,180.4,70.39,7.21,True,2022-12-23
789,SKU-00789,Hasbro Action Figure 67FQ,Hasbro,15,513.46,314.77,6.19,True,2022-10-05
790,SKU-00790,Hasbro Action Figure 86LX,Hasbro,15,1042.49,401.72,0.21,True,2025-11-11
791,SKU-00791,Mattel Action Figure 52CC,Mattel,15,738.88,282.23,6.45,True,2022-10-02
792,SKU-00792,Mattel Action Figure 74OR,Mattel,15,1539.68,734.53,5.55,True,2024-04-03
