return_id,order_item_id,order_id,product_id,return_date,return_qty,return_reason,refund_amount,restocked
2129,48247,22664,1186,2025-10-06,1,Size Issue,1638.84,True
2130,48275,22677,44,2023-06-15,1,Defective,738.83,True
2131,48297,22690,389,2025-11-08,1,Not as Described,20.77,True
2132,48298,22690,785,2025-11-12,3,Defective,2811.55,True
2133,48345,22716,1161,2025-07-25,1,Defective,1269.78,True
2134,48467,22767,469,2025-07-07,1,Size Issue,1526.25,False
2135,48484,22776,447,2023-10-29,6,Size Issue,4945.0,False
2136,48485,22776,909,2023-10-31,1,Damaged in Transit,1746.41,True
2137,48500,22782,844,2023-11-24,1,Damaged in Transit,277.54,True
2138,48501,22782,976,2023-11-10,5,Defective,6065.53,False
2139,48556,22811,307,2024-11-20,1,Duplicate Order,1166.9,True
2140,48612,22840,498,2024-07-03,3,Changed Mind,4309.83,True
2141,48613,22840,1094,2024-07-01,3,Damaged in Transit,3623.83,True
2142,48614,22840,246,2024-07-16,1,Size Issue,926.4,True
2143,48615,22840,1032,2024-07-08,2,Defective,2897.68,True
2144,48616,22841,714,2025-10-12,2,Defective,1842.14,True
2145,48619,22843,316,2025-09-16,3,Changed Mind,3257.35,True
2146,48620,22843,910,2025-09-27,3,Duplicate Order,45.62,False
2147,48621,22843,1047,2025-09-07,3,Wrong Item,3777.83,False
2148,48641,22850,853,2025-10-29,2,Damaged in Transit,2943.46,True
2149,48642,22850,811,2025-10-28,5,Duplicate Order,7622.15,True
2150,48727,22890,886,2022-08-03,1,Duplicate Order,321.95,True
2151,48728,22890,194,2022-08-18,1,Wrong Item,1365.77,False
2152,48738,22896,1208,2024-11-24,5,Size Issue,133.71,True
2153,48739,22896,496,2024-11-30,1,Not as Described,841.92,True
2154,48789,22923,529,2022-08-20,1,Size Issue,115.61,True
2155,48791,22923,782,2022-08-22,2,Changed Mind,684.76,True
2156,48792,22923,88,2022-09-01,3,Not as Described,767.12,True
2157,48876,22957,39,2024-06-18,6,Duplicate Order,6877.9,False
2158,48878,22957,608,2024-06-08,5,Defective,7461.14,True
2159,48891,22965,675,2023-05-04,3,Defective,3572.07,True
2160,48892,22965,951,2023-05-18,1,Wrong Item,520.21,True
2161,48974,23011,544,2025-05-09,1,Changed Mind,52.25,True
2162,48976,23013,296,2023-05-16,1,Damaged in Transit,488.6,True
2163,48977,23013,29,2023-04-26,3,Wrong Item,3825.27,True
2164,48978,23013,1050,2023-04-23,2,Not as Described,631.6,True
2165,48999,23023,343,2023-02-01,3,Defective,1852.94,False
2166,49000,23023,772,2023-01-26,3,Changed Mind,3002.09,True
2167,49196,23121,1023,2022-07-07,2,Defective,1998.86,False
2168,49197,23121,519,2022-06-29,1,Size Issue,1337.98,True
2169,49198,23122,817,2025-06-08,6,Wrong Item,5718.24,False
2170,49199,23122,887,2025-05-18,1,Size Issue,1490.35,True
2171,49228,23136,1003,2022-06-14,2,Changed Mind,3297.82,False
2172,49229,23136,596,2022-05-30,1,Changed Mind,1547.31,True
2173,49230,23136,389,2022-05-30,1,Size Issue,21.0,False
2174,49231,23136,1083,2022-06-05,1,Wrong Item,1234.43,True
2175,49236,23140,169,2023-12-30,1,Changed Mind,515.06,False
2176,49237,23140,182,2023-12-26,2,Not as Described,1196.97,True
2177,49238,23140,378,2023-12-27,2,Size Issue,1922.58,True
2178,49309,23173,647,2025-05-22,2,Defective,2883.92,False
2179,49310,23173,1078,2025-05-29,1,Size Issue,1673.87,True
2180,49311,23173,252,2025-05-21,1,Defective,1647.71,True
2181,49312,23173,749,2025-05-16,4,Changed Mind,2344.66,True
2182,49337,23187,228,2024-01-05,2,Size Issue,976.71,False
2183,49338,23187,982,2024-01-14,1,Defective,389.37,False
2184,49339,23187,834,2024-01-13,1,Defective,787.54,False
2185,49340,23187,812,2024-01-15,2,Changed Mind,1917.98,False
2186,49390,23206,235,2025-04-25,3,Size Issue,4632.04,True
2187,49391,23206,93,2025-05-04,3,Size Issue,1210.3,True
2188,49410,23215,800,2024-10-10,2,Size Issue,2605.9,True
2189,49435,23228,435,2022-03-10,3,Changed Mind,3803.94,True
2190,49436,23228,134,2022-03-08,1,Size Issue,1093.13,True
2191,49487,23254,944,2022-10-12,1,Not as Described,602.72,False
2192,49568,23296,546,2024-03-28,1,Defective,411.61,True
2193,49600,23313,1083,2022-12-15,1,Duplicate Order,1137.18,True
2194,49601,23313,476,2022-12-21,2,Changed Mind,884.06,True
2195,49602,23313,1026,2022-12-29,1,Changed Mind,1047.43,False
2196,49603,23313,94,2023-01-05,2,Defective,1668.61,False
2197,49611,23317,496,2024-06-26,1,Wrong Item,851.64,True
2198,49621,23321,959,2025-04-28,1,Duplicate Order,1481.95,True
2199,49623,23321,856,2025-04-28,1,Damaged in Transit,526.28,True
2200,49696,23351,148,2025-08-26,1,Changed Mind,1680.93,True
2201,49743,23376,717,2022-10-27,1,Not as Described,1012.72,False
2202,49744,23376,53,2022-10-08,2,Wrong Item,943.62,True
2203,49745,23376,49,2022-10-11,3,Not as Described,322.36,True
2204,49787,23395,496,2024-09-09,1,Defective,883.24,False
2205,49895,23454,316,2025-08-20,2,Defective,1996.85,True
2206,49896,23454,320,2025-08-24,2,Changed Mind,2862.74,True
2207,49897,23454,17,2025-09-01,1,Wrong Item,305.99,True
2208,49905,23459,708,2024-08-09,1,Size Issue,342.66,True
2209,49906,23459,620,2024-07-31,1,Changed Mind,1065.96,True
2210,49913,23461,188,2024-02-27,1,Damaged in Transit,737.4,True
2211,49916,23464,161,2024-07-26,4,Defective,5341.76,True
2212,49917,23464,894,2024-08-03,2,Wrong Item,690.53,True
2213,49919,23464,351,2024-08-05,2,Not as Described,258.33,False
2214,49920,23464,20,2024-07-19,1,Size Issue,618.84,True
2215,49982,23493,1114,2025-07-11,3,Defective,330.9,True
2216,49983,23493,792,2025-07-24,1,Damaged in Transit,1386.69,True
2217,49984,23493,53,2025-06-29,6,Wrong Item,2726.09,True
2218,49985,23493,215,2025-06-30,2,Damaged in Transit,3288.39,True
2219,50187,23591,915,2024-08-02,1,Wrong Item,825.88,True
2220,50196,23597,305,2023-12-06,4,Defective,4969.57,True
2221,50313,23651,165,2022-11-25,3,Wrong Item,672.94,True
2222,50314,23651,393,2022-11-30,3,Size Issue,549.85,True
2223,50315,23651,508,2022-12-11,3,Not as Described,2744.39,True
2224,50442,23710,92,2023-09-18,3,Wrong Item,4676.97,True
2225,50443,23710,764,2023-09-22,1,Wrong Item,621.34,False
2226,50469,23725,151,2025-07-16,3,Not as Described,2509.61,True
2227,50488,23734,1079,2025-06-29,2,Size Issue,887.41,True
2228,50489,23734,836,2025-07-02,4,Wrong Item,360.98,False
2229,50505,23741,1000,2025-12-11,2,Defective,2816.06,False
2230,50506,23742,77,2025-11-03,1,Not as Described,1066.19,False
2231,50507,23742,1067,2025-11-12,1,Changed Mind,135.94,False
2232,50508,23742,704,2025-11-17,1,Defective,947.2,True
2233,50651,23803,672,2025-11-03,1,Damaged in Transit,1101.98,True
2234,50713,23832,310,2022-09-18,2,Changed Mind,2764.89,True
2235,50714,23832,10,2022-09-10,1,Changed Mind,83.61,True
2236,50716,23832,357,2022-09-03,2,Wrong Item,2746.17,True
2237,50743,23844,980,2025-12-07,1,Defective,1542.74,True
2238,50744,23844,1196,2025-12-28,5,Changed Mind,6765.73,True
2239,50745,23844,1155,2025-12-08,4,Defective,2471.39,True
2240,50779,23863,1184,2025-01-21,1,Defective,1047.23,True
2241,50863,23909,612,2022-01-28,1,Size Issue,91.41,False
2242,50943,23943,651,2023-08-30,1,Size Issue,1036.0,True
2243,50944,23943,152,2023-08-13,1,Changed Mind,377.09,True
2244,50983,23960,507,2024-09-02,1,Wrong Item,216.7,True
2245,50984,23960,760,2024-08-11,3,Wrong Item,1927.82,True
2246,50985,23960,366,2024-08-21,3,Defective,313.88,True
2247,50986,23960,580,2024-08-23,1,Duplicate Order,994.27,True
2248,51124,24029,547,2024-12-11,2,Defective,298.51,True
2249,51125,24029,1135,2024-11-28,1,Defective,248.36,True
2250,51203,24069,180,2024-12-14,3,Defective,4465.89,False
2251,51204,24069,494,2025-01-02,1,Size Issue,1428.59,True
2252,51371,24147,1150,2023-10-13,1,Changed Mind,331.86,True
2253,51372,24148,239,2024-10-02,1,Damaged in Transit,745.25,True
2254,51373,24148,434,2024-09-30,2,Changed Mind,3130.89,False
2255,51413,24166,758,2023-12-04,2,Defective,2276.56,True
2256,51522,24224,686,2024-05-06,4,Size Issue,2553.26,False
2257,51534,24231,596,2024-05-24,2,Changed Mind,2994.53,True
2258,51552,24242,51,2022-10-18,2,Size Issue,1056.55,False
2259,51602,24267,587,2023-07-27,3,Defective,1013.47,True
2260,51606,24270,850,2024-10-15,1,Wrong Item,183.87,False
2261,51607,24270,145,2024-10-07,1,Size Issue,911.59,True
2262,51621,24276,524,2024-07-08,1,Damaged in Transit,7.17,True
2263,51669,24300,1126,2025-11-10,3,Not as Described,2728.86,True
2264,51690,24312,380,2024-03-19,1,Size Issue,1268.89,True
2265,51691,24312,868,2024-03-21,2,Changed Mind,2525.07,True
2266,51692,24312,738,2024-03-17,2,Not as Described,1324.3,True
2267,51693,24312,406,2024-04-08,2,Changed Mind,1188.42,True
2268,51694,24312,938,2024-03-21,2,Size Issue,235.68,False
2269,51725,24329,1198,2024-07-31,3,Size Issue,619.94,False
2270,51726,24329,428,2024-08-10,1,Size Issue,251.74,True
2271,51727,24329,495,2024-08-11,1,Wrong Item,336.27,True
2272,51885,24407,152,2023-10-14,3,Damaged in Transit,1092.92,True
2273,51886,24407,1189,2023-10-21,3,Wrong Item,4500.66,True
2274,51887,24407,904,2023-10-26,2,Size Issue,2614.01,False
2275,51890,24409,917,2023-08-27,2,Damaged in Transit,2649.45,True
2276,51891,24409,842,2023-09-08,2,Wrong Item,2211.5,False
2277,51892,24409,319,2023-08-16,1,Defective,485.17,False
2278,51912,24416,1136,2022-07-26,1,Damaged in Transit,804.87,True
2279,51913,24416,56,2022-07-15,5,Defective,1208.16,False
2280,52018,24466,674,2023-11-23,1,Duplicate Order,471.36,False
2281,52019,24466,197,2023-12-04,2,Defective,1493.85,False
2282,52037,24474,22,2022-04-22,1,Defective,583.85,True
2283,52044,24477,549,2022-03-23,6,Defective,8332.01,True
2284,52150,24534,170,2024-02-06,1,Size Issue,694.46,False
2285,52201,24562,680,2025-10-17,1,Changed Mind,524.48,True
2286,52208,24565,1191,2024-06-03,3,Changed Mind,3644.15,True
2287,52214,24569,905,2024-09-17,2,Size Issue,3517.82,False
2288,52310,24621,1068,2024-12-20,2,Changed Mind,2941.1,True
2289,52311,24621,770,2024-11-25,1,Defective,1500.51,False
2290,52312,24621,1044,2024-12-11,3,Defective,4038.8,True
2291,52313,24621,330,2024-11-29,1,Changed Mind,1648.05,True
2292,52314,24621,640,2024-12-05,1,Changed Mind,1391.48,True
2293,52381,24652,452,2024-02-12,1,Changed Mind,1000.69,True
2294,52447,24686,705,2023-12-03,1,Wrong Item,498.38,True
2295,52448,24686,399,2023-12-04,2,Wrong Item,2990.26,True
2296,52450,24686,183,2023-12-02,1,Wrong Item,1452.98,False
2297,52465,24694,492,2022-03-23,2,Wrong Item,1027.85,True
2298,52466,24694,661,2022-03-19,3,Wrong Item,4603.3,True
2299,52467,24694,1049,2022-04-04,2,Wrong Item,1447.97,True
2300,52510,24716,336,2025-03-03,3,Size Issue,4289.98,False
2301,52511,24716,482,2025-02-20,2,Size Issue,192.39,True
2302,52518,24720,545,2025-09-19,2,Duplicate Order,927.34,True
2303,52555,24741,335,2025-08-01,1,Defective,1412.52,True
2304,52620,24769,120,2023-10-07,1,Defective,1606.5,True
2305,52621,24769,600,2023-10-04,1,Duplicate Order,1526.95,True
2306,52684,24811,729,2025-12-01,1,Wrong Item,886.36,True
2307,52685,24811,201,2025-12-01,4,Wrong Item,548.47,False
2308,52695,24816,1015,2024-10-09,2,Damaged in Transit,2413.48,False
2309,52698,24818,1078,2024-09-05,2,Defective,3141.38,True
2310,52716,24826,197,2023-11-02,5,Damaged in Transit,3780.2,True
2311,52717,24826,689,2023-10-11,4,Defective,3614.93,True
2312,52749,24841,803,2022-07-20,1,Damaged in Transit,341.85,True
2313,52750,24841,532,2022-07-07,1,Damaged in Transit,184.7,True
2314,52769,24850,618,2023-12-12,1,Damaged in Transit,864.22,True
2315,52791,24863,23,2024-03-28,5,Defective,8263.34,True
2316,52792,24863,867,2024-03-25,1,Size Issue,44.5,True
2317,52793,24863,557,2024-03-25,3,Size Issue,5028.98,False
2318,52825,24883,1045,2022-04-03,5,Damaged in Transit,8601.63,True
2319,52826,24883,829,2022-04-14,3,Damaged in Transit,1000.58,True
2320,52836,24891,315,2024-05-25,6,Changed Mind,4650.87,True
2321,52847,24896,845,2025-02-17,1,Duplicate Order,1021.03,True
2322,52848,24896,880,2025-02-18,1,Defective,274.47,False
2323,52865,24905,888,2023-07-16,5,Defective,1329.42,True
2324,52866,24905,490,2023-07-24,1,Changed Mind,1580.63,False
2325,52867,24905,999,2023-07-01,6,Changed Mind,8118.13,False
2326,52879,24913,509,2023-07-17,4,Size Issue,4933.8,False
2327,52880,24913,1183,2023-07-24,5,Changed Mind,5354.17,False
2328,52887,24918,848,2024-11-29,4,Size Issue,1518.02,True
2329,52903,24926,669,2023-03-19,1,Damaged in Transit,1352.86,True
2330,52954,24956,388,2023-09-14,2,Changed Mind,2543.47,False
2331,52955,24956,458,2023-09-16,1,Changed Mind,277.31,True
2332,52956,24956,741,2023-08-26,4,Damaged in Transit,6823.98,True
2333,53000,24981,723,2024-10-26,5,Wrong Item,8240.09,True
2334,53001,24981,115,2024-10-10,1,Duplicate Order,1687.44,False
2335,53002,24981,962,2024-10-18,4,Wrong Item,5410.19,False
2336,53003,24981,734,2024-10-01,2,Wrong Item,1604.96,True
2337,53004,24981,645,2024-10-22,3,Size Issue,1026.76,True
2338,53045,24999,635,2023-12-01,4,Changed Mind,2556.09,True
2339,53046,24999,770,2023-11-22,1,Wrong Item,1468.54,False
2340,53101,25021,532,2024-05-30,1,Changed Mind,188.01,True
2341,53102,25021,1045,2024-05-10,2,Size Issue,3391.3,False
2342,53103,25021,100,2024-05-14,1,Damaged in Transit,734.03,True
2343,53104,25021,775,2024-05-27,6,Wrong Item,1684.06,True
2344,53131,25036,812,2024-08-02,1,Defective,959.36,True
2345,53132,25036,96,2024-07-24,2,Damaged in Transit,2348.25,False
2346,53133,25037,328,2023-10-16,2,Changed Mind,2232.31,True
2347,53135,25037,289,2023-10-14,1,Changed Mind,554.9,True
2348,53146,25043,997,2025-06-02,1,Changed Mind,7.61,True
2349,53181,25059,772,2024-04-30,1,Changed Mind,987.4,True
2350,53222,25075,648,2026-01-14,1,Defective,910.98,True
2351,53257,25091,1206,2025-11-29,3,Changed Mind,1748.17,False
2352,53258,25091,891,2025-11-16,4,Changed Mind,5426.26,True
2353,53262,25095,329,2025-11-01,2,Wrong Item,3284.86,True
2354,53303,25118,517,2022-04-16,2,Changed Mind,1222.52,True
2355,53304,25118,2,2022-03-31,3,Size Issue,59.06,False
2356,53353,25139,326,2024-07-02,4,Wrong Item,2738.22,True
2357,53354,25139,566,2024-06-23,4,Size Issue,5746.56,True
2358,53387,25155,413,2025-07-28,2,Wrong Item,1841.93,True
2359,53509,25212,494,2025-07-25,1,Not as Described,1515.83,True
2360,53533,25222,322,2024-10-25,1,Changed Mind,353.94,True
2361,53534,25222,88,2024-10-28,3,Not as Described,798.64,False
2362,53540,25226,875,2024-04-21,2,Changed Mind,3350.11,False
2363,53541,25226,994,2024-05-10,1,Size Issue,1069.39,True
2364,53569,25239,258,2025-08-14,6,Damaged in Transit,2900.54,True
2365,53570,25239,158,2025-08-17,1,Duplicate Order,179.28,False
2366,53571,25239,982,2025-09-05,1,Changed Mind,422.33,False
2367,53681,25289,1159,2023-06-15,4,Wrong Item,2492.09,True
2368,53682,25289,1106,2023-06-13,1,Defective,868.8,True
2369,53683,25289,788,2023-06-14,5,Changed Mind,894.33,False
2370,53742,25319,318,2025-07-07,4,Defective,2073.13,True
2371,53743,25319,710,2025-06-22,1,Size Issue,679.92,True
2372,53811,25353,188,2025-04-10,2,Changed Mind,1466.23,False
2373,53827,25360,824,2024-10-30,2,Defective,1757.95,True
2374,53862,25376,854,2025-01-24,1,Defective,749.42,True
2375,53863,25376,580,2025-02-12,1,Defective,1075.17,True
2376,53864,25376,335,2025-01-25,1,Damaged in Transit,1399.99,False
2377,53865,25376,596,2025-01-25,1,Not as Described,1506.56,False
2378,53952,25413,639,2024-12-31,2,Wrong Item,3037.41,False
2379,53968,25423,559,2023-12-23,1,Damaged in Transit,397.07,False
2380,53969,25423,167,2023-12-19,2,Changed Mind,1714.33,True
2381,53970,25423,701,2023-12-20,1,Changed Mind,1029.18,True
2382,54059,25470,1160,2023-10-19,4,Size Issue,2541.95,False
2383,54060,25470,744,2023-10-14,1,Defective,245.66,False
2384,54071,25476,423,2023-09-03,1,Changed Mind,1679.83,True
2385,54124,25504,531,2022-11-15,4,Damaged in Transit,1790.8,False
2386,54148,25517,1110,2024-05-23,1,Size Issue,804.78,False
2387,54149,25517,1070,2024-05-05,4,Wrong Item,3459.15,False
2388,54180,25530,150,2024-03-20,5,Size Issue,5154.28,True
2389,54181,25530,1201,2024-04-05,1,Wrong Item,1586.78,True
2390,54219,25547,574,2025-09-03,2,Defective,3094.57,True
2391,54252,25565,609,2022-08-04,3,Size Issue,4379.01,True
2392,54253,25565,594,2022-07-25,4,Defective,6920.9,False
2393,54263,25569,787,2025-12-17,1,Size Issue,1665.12,True
2394,54275,25576,620,2025-03-08,2,Defective,1977.17,True
2395,54340,25605,501,2022-12-20,2,Wrong Item,2131.79,True
2396,54373,25617,521,2025-03-26,2,Damaged in Transit,1321.7,True
2397,54374,25617,943,2025-03-16,3,Size Issue,1671.59,True
2398,54375,25617,1219,2025-03-15,4,Size Issue,4678.35,True
2399,54386,25622,223,2022-09-14,5,Changed Mind,8706.13,True
2400,54420,25638,590,2024-07-31,2,Defective,2777.62,False
2401,54446,25650,907,2025-03-17,1,Changed Mind,1092.17,True
2402,54447,25650,954,2025-03-28,2,Changed Mind,2692.31,True
2403,54452,25653,492,2023-09-02,2,Wrong Item,1071.81,True
2404,54453,25653,388,2023-08-28,6,Wrong Item,7934.81,True
2405,54485,25672,401,2024-07-13,1,Wrong Item,1010.52,True
2406,54501,25679,904,2024-05-19,5,Size Issue,6737.1,False
2407,54502,25679,1121,2024-05-09,2,Defective,2444.05,True
2408,54541,25698,259,2022-06-07,4,Changed Mind,3990.86,False
2409,54542,25698,732,2022-06-14,3,Wrong Item,3869.6,True
2410,54654,25750,181,2024-05-22,1,Not as Described,188.96,True
2411,54691,25769,182,2024-09-02,1,Duplicate Order,629.96,True
2412,54721,25783,720,2025-07-10,1,Changed Mind,1306.23,False
2413,54788,25817,159,2025-11-10,1,Changed Mind,108.76,True
2414,54789,25817,142,2025-12-03,1,Defective,1105.07,False
2415,54797,25821,32,2024-07-11,1,Not as Described,1388.8,True
2416,54875,25855,1200,2023-06-19,1,Changed Mind,1267.1,False
2417,54951,25890,752,2024-11-17,1,Changed Mind,233.41,False
2418,54952,25890,486,2024-11-18,1,Changed Mind,393.65,True
2419,55009,25916,408,2025-12-07,2,Changed Mind,1825.91,True
2420,55010,25916,842,2025-12-25,2,Damaged in Transit,1995.19,True
2421,55033,25928,15,2024-09-29,1,Damaged in Transit,1522.03,True
2422,55034,25928,541,2024-10-22,2,Defective,85.83,True
2423,55035,25928,367,2024-10-24,1,Wrong Item,997.76,True
2424,55036,25928,25,2024-10-06,1,Changed Mind,1075.85,True
2425,55056,25937,24,2024-04-19,2,Defective,141.96,True
2426,55059,25939,1063,2022-03-13,1,Defective,1199.8,True
2427,55115,25968,658,2022-06-12,2,Wrong Item,679.43,False
2428,55116,25968,815,2022-06-04,2,Changed Mind,2839.19,True
2429,55117,25968,816,2022-06-01,3,Damaged in Transit,1222.54,True
2430,55119,25968,1136,2022-06-08,2,Size Issue,1630.66,True
2431,55146,25981,752,2024-11-17,1,Changed Mind,235.28,False
2432,55147,25981,753,2024-11-08,2,Changed Mind,2709.23,False
2433,55240,26021,193,2025-01-11,3,Wrong Item,1192.9,True
2434,55448,26113,435,2024-10-08,1,Duplicate Order,1329.18,True
2435,55463,26123,555,2023-09-21,4,Size Issue,2339.62,True
2436,55497,26140,949,2025-07-06,2,Changed Mind,3276.29,True
2437,55531,26154,575,2022-10-28,1,Defective,1392.12,True
2438,55532,26154,884,2022-11-10,1,Changed Mind,1266.18,True
2439,55593,26181,616,2024-01-22,3,Not as Described,1412.42,True
2440,55607,26188,77,2022-03-30,2,Changed Mind,2307.5,True
2441,55608,26188,1080,2022-04-08,5,Not as Described,6718.31,True
2442,55659,26213,1209,2023-09-08,4,Defective,6209.48,False
2443,55675,26222,330,2023-05-08,1,Changed Mind,1775.66,True
2444,55676,26222,375,2023-04-26,1,Changed Mind,369.15,False
2445,55677,26222,382,2023-04-29,2,Defective,1919.42,True
2446,55678,26222,930,2023-04-27,1,Duplicate Order,250.44,False
2447,55679,26222,258,2023-05-20,2,Defective,981.57,True
2448,55819,26288,503,2024-04-04,1,Not as Described,840.69,True
2449,55830,26295,1122,2023-01-21,4,Wrong Item,4434.63,True
2450,55835,26298,136,2024-05-03,1,Changed Mind,1620.77,False
2451,55836,26298,948,2024-04-30,4,Size Issue,6184.1,True
2452,55972,26363,1105,2024-08-20,4,Size Issue,1680.27,True
2453,55973,26363,662,2024-08-17,1,Defective,1290.41,False
2454,56018,26387,1030,2025-07-22,1,Size Issue,1515.64,True
2455,56019,26387,838,2025-07-20,1,Size Issue,614.8,True
2456,56023,26390,675,2024-05-21,1,Size Issue,1235.32,True
2457,56024,26390,833,2024-05-06,2,Changed Mind,1490.51,False
2458,56040,26398,57,2023-08-22,4,Damaged in Transit,3092.34,True
2459,56075,26412,152,2022-06-05,1,Damaged in Transit,363.71,True
2460,56076,26412,66,2022-06-09,1,Defective,1482.27,True
2461,56077,26412,1008,2022-05-25,1,Damaged in Transit,1079.08,False
2462,56125,26432,1019,2023-07-30,1,Damaged in Transit,321.3,True
2463,56196,26464,722,2023-05-07,2,Not as Described,731.46,True
2464,56306,26519,989,2025-06-29,1,Size Issue,1350.73,True
2465,56368,26549,9,2024-04-16,2,Size Issue,852.88,False
2466,56369,26549,1031,2024-04-16,1,Defective,790.58,False
2467,56432,26581,637,2024-11-23,1,Wrong Item,823.27,False
2468,56433,26581,45,2024-11-25,1,Defective,1384.67,True
2469,56434,26581,725,2024-11-24,1,Defective,416.83,True
2470,56435,26581,662,2024-12-03,5,Wrong Item,6864.59,True
2471,56443,26586,366,2025-03-11,1,Defective,107.38,False
2472,56444,26586,722,2025-04-03,1,Size Issue,388.35,True
2473,56447,26586,972,2025-03-21,2,Wrong Item,484.91,True
2474,56469,26597,752,2024-07-20,5,Damaged in Transit,1157.36,True
2475,56470,26597,412,2024-07-19,5,Changed Mind,6199.45,False
2476,56471,26597,393,2024-08-05,1,Wrong Item,187.67,True
2477,56574,26643,775,2024-06-07,2,Wrong Item,560.92,False
2478,56593,26654,276,2023-12-11,1,Changed Mind,1407.17,True
2479,56594,26654,83,2023-12-08,1,Wrong Item,1448.48,False
2480,56678,26692,756,2024-12-09,3,Wrong Item,3376.28,False
2481,56681,26694,57,2023-08-06,1,Size Issue,782.63,True
2482,56682,26694,491,2023-08-07,2,Wrong Item,476.33,False
2483,56770,26732,502,2023-03-20,2,Changed Mind,2099.5,True
2484,56771,26732,400,2023-03-17,2,Defective,1643.22,True
2485,56777,26736,114,2025-06-11,3,Wrong Item,2639.01,True
2486,56778,26736,263,2025-06-10,1,Wrong Item,222.98,True
2487,56811,26753,1211,2023-02-20,2,Defective,2477.91,False
2488,56870,26779,63,2024-02-08,3,Duplicate Order,4027.62,True
2489,56871,26779,137,2024-02-09,1,Damaged in Transit,1494.11,True
2490,56920,26804,1152,2023-10-27,2,Size Issue,1056.57,True
2491,56921,26804,850,2023-10-16,2,Changed Mind,380.37,False
2492,56938,26814,794,2025-01-19,1,Size Issue,961.94,True
2493,56952,26822,1203,2023-05-25,6,Changed Mind,3845.53,True
2494,56953,26822,596,2023-05-18,2,Size Issue,3076.98,False
2495,56969,26831,44,2025-07-12,1,Damaged in Transit,795.68,True
2496,56998,26848,1061,2024-06-10,3,Duplicate Order,3341.27,True
2497,56999,26848,195,2024-06-10,5,Not as Described,6364.72,True
2498,57029,26864,917,2025-12-05,2,Wrong Item,2580.7,True
2499,57030,26864,179,2025-11-15,1,Changed Mind,1139.09,False
2500,57031,26864,332,2025-12-02,3,Changed Mind,1494.44,True
2501,57084,26892,127,2022-08-28,1,Changed Mind,634.0,True
2502,57122,26907,411,2023-01-23,1,Changed Mind,532.14,True
2503,57123,26907,519,2023-02-02,5,Wrong Item,6799.36,False
2504,57208,26944,779,2024-04-12,4,Size Issue,5689.81,False
2505,57209,26944,225,2024-04-11,2,Wrong Item,2939.68,True
2506,57210,26944,105,2024-05-04,1,Size Issue,846.27,True
2507,57212,26944,680,2024-04-07,1,Defective,563.98,False
2508,57275,26971,290,2024-10-02,1,Not as Described,225.16,False
2509,57312,26989,1166,2023-06-06,2,Changed Mind,1475.03,False
2510,57320,26992,1209,2022-09-16,5,Wrong Item,7715.76,True
2511,57321,26992,340,2022-09-10,1,Size Issue,807.75,True
2512,57322,26993,294,2023-10-25,4,Size Issue,3156.54,False
2513,57387,27026,64,2024-01-02,1,Changed Mind,950.03,True
2514,57388,27026,401,2023-12-27,4,Damaged in Transit,3924.35,False
2515,57488,27074,609,2023-06-01,2,Damaged in Transit,2759.9,False
2516,57497,27078,183,2024-12-11,2,Damaged in Transit,2791.46,False
2517,57498,27078,274,2024-12-04,1,Size Issue,1410.33,False
2518,57499,27078,1209,2024-11-23,2,Defective,3300.02,False
2519,57506,27081,1104,2022-09-10,2,Defective,2648.73,True
2520,57507,27081,858,2022-08-30,3,Damaged in Transit,4023.03,False
2521,57508,27081,432,2022-09-13,2,Wrong Item,397.63,True
2522,57542,27099,603,2023-05-16,2,Defective,2324.7,True
2523,57552,27103,599,2022-06-10,1,Changed Mind,260.07,False
2524,57553,27103,682,2022-06-21,2,Not as Described,1514.27,True
2525,57554,27103,546,2022-06-26,2,Size Issue,863.86,True
2526,57555,27103,1030,2022-06-17,1,Changed Mind,1626.6,True
2527,57681,27159,1022,2024-12-06,3,Size Issue,5011.77,True
2528,57682,27159,794,2024-11-29,3,Size Issue,2784.62,True
2529,57683,27159,709,2024-11-17,1,Wrong Item,1471.95,False
2530,57684,27159,270,2024-11-30,1,Size Issue,1455.03,True
2531,57685,27159,400,2024-11-28,1,Defective,775.98,True
2532,57740,27190,539,2024-07-03,3,Not as Described,4154.24,False
2533,57741,27190,361,2024-06-19,1,Changed Mind,179.66,False
2534,57800,27219,589,2025-09-28,5,Size Issue,6577.32,False
2535,57801,27219,661,2025-09-25,3,Defective,4780.34,True
2536,57802,27219,678,2025-09-26,3,Wrong Item,4443.23,False
2537,57803,27219,179,2025-10-11,6,Changed Mind,7226.07,True
2538,57821,27227,316,2024-12-30,1,Defective,1034.4,False
2539,57822,27227,853,2024-12-27,4,Defective,5862.75,False
2540,57890,27262,441,2024-10-23,4,Damaged in Transit,4403.33,False
2541,57891,27262,747,2024-10-14,6,Not as Described,2058.13,True
2542,57936,27280,301,2025-07-31,1,Size Issue,689.24,True
2543,57937,27280,773,2025-08-17,3,Changed Mind,3605.38,True
2544,57938,27280,318,2025-08-19,1,Damaged in Transit,532.91,True
2545,57939,27280,544,2025-07-28,2,Size Issue,110.44,False
2546,57940,27280,1215,2025-08-19,4,Size Issue,5679.79,False
2547,58003,27306,1091,2024-08-01,1,Defective,123.96,True
2548,58013,27310,723,2022-06-25,1,Size Issue,1588.41,True
